nan nan
-154.793138	19.525375
-154.794605	19.519801
-154.797538	19.515108
-154.799885	19.510414
-154.803112	19.506014
-154.805459	19.50132
-154.808099	19.496626
-154.809859	19.491052
-154.811913	19.485479
-154.813966	19.479905
-154.816313	19.475211
-154.81954	19.471398
-154.822767	19.467291
-154.825994	19.463477
-154.828634	19.45849
-154.831568	19.45673
-154.835675	19.45321
-154.840955	19.45145
-154.845649	19.448809
-154.850342	19.446463
-154.854743	19.443822
-154.859436	19.441476
-154.86413	19.438835
-154.86853	19.436195
-154.873811	19.434435
-154.877918	19.431208
-154.882611	19.428568
-154.887305	19.426221
-154.892585	19.424168
-154.897279	19.421527
-154.902559	19.420061
-154.907253	19.417127
-154.911653	19.41478
-154.915467	19.411553
-154.919574	19.408327
-154.922801	19.406273
-154.923681	19.403633
-154.927494	19.400406
-154.930721	19.396006
-154.933948	19.392192
-154.937175	19.388378
-154.940989	19.384858
-154.945096	19.381631
-154.949789	19.379284
-154.953603	19.375764
-154.957417	19.372537
-154.96211	19.369897
-154.966804	19.36755
-154.971498	19.36491
-154.976191	19.36227
-154.979125	19.358456
-154.982645	19.354056
-154.985872	19.350242
-154.988219	19.345549
-154.990566	19.342908
-154.993793	19.338802
-154.9979	19.335575
-155.001713	19.332348
-155.005527	19.328827
-155.0111	19.327361
-155.017848	19.326774
-155.023715	19.325894
-155.030462	19.325307
-155.037209	19.325014
-155.043956	19.324721
-155.050117	19.323547
-155.05657	19.323254
-155.061851	19.321787
-155.067131	19.319733
-155.072412	19.317973
-155.076518	19.314746
-155.080332	19.31152
-155.084439	19.307999
-155.088839	19.305652
-155.093533	19.303012
-155.098227	19.300372
-155.103507	19.298612
-155.108201	19.295972
-155.114068	19.295092
-155.119348	19.293038
-155.124629	19.291278
-155.129909	19.289518
-155.134603	19.286878
-155.139883	19.285411
-155.145163	19.283358
-155.150444	19.281597
-155.156018	19.279837
-155.161885	19.278664
-155.167165	19.276904
-155.173325	19.27573
-155.180073	19.275437
-155.185353	19.273677
-155.191513	19.272797
-155.198847	19.27309
-155.206181	19.273383
-155.212635	19.274557
-155.218502	19.276024
-155.223489	19.278664
-155.228769	19.281011
-155.233756	19.283358
-155.240504	19.284531
-155.247837	19.285118
-155.252531	19.283651
-155.258398	19.282477
-155.264559	19.281597
-155.269839	19.279837
-155.275706	19.278664
-155.281573	19.27749
-155.286854	19.27573
-155.292427	19.27397
-155.296828	19.27133
-155.300935	19.268103
-155.305042	19.264876
-155.309442	19.262236
-155.313255	19.259302
-155.317362	19.255489
-155.319416	19.255196
-155.322643	19.251089
-155.32675	19.247862
-155.330563	19.244341
-155.334377	19.241115
-155.337897	19.237301
-155.341711	19.233781
-155.344938	19.229674
-155.348165	19.22586
-155.351392	19.222046
-155.355205	19.218526
-155.359899	19.216179
-155.365766	19.215006
-155.371046	19.212952
-155.377207	19.212072
-155.382487	19.210312
-155.386301	19.207085
-155.390408	19.203565
-155.394221	19.200338
-155.398328	19.196818
-155.402729	19.194471
-155.402729	19.193004
-155.406836	19.187724
-155.410942	19.184497
-155.413876	19.18303
-155.41769	19.179803
-155.421797	19.176577
-155.42649	19.173936
-155.430304	19.170416
-155.434117	19.167483
-155.437931	19.164256
-155.442038	19.160735
-155.445852	19.157509
-155.449665	19.154282
-155.453186	19.151641
-155.458466	19.149588
-155.463746	19.148121
-155.469613	19.146948
-155.47548	19.145774
-155.481641	19.144601
-155.486041	19.142254
-155.490442	19.143134
-155.493082	19.139614
-155.497482	19.141374
-155.498362	19.137854
-155.502176	19.134334
-155.506869	19.131987
-155.510976	19.128466
-155.51391	19.126706
-155.518604	19.124066
-155.522417	19.120839
-155.526524	19.117612
-155.530338	19.114385
-155.534151	19.111159
-155.537378	19.107052
-155.540605	19.102945
-155.542952	19.097958
-155.545592	19.093264
-155.547939	19.08857
-155.549992	19.082996
-155.551166	19.076836
-155.552339	19.070676
-155.552633	19.063635
-155.552926	19.056595
-155.553219	19.049847
-155.553806	19.042514
-155.557033	19.0387
-155.56026	19.0343
-155.564073	19.031073
-155.56818	19.028139
-155.571407	19.024032
-155.573754	19.019045
-155.576394	19.014352
-155.578154	19.008778
-155.580501	19.004084
-155.583142	18.999097
-155.585488	18.994403
-155.588422	18.98971
-155.591355	18.985896
-155.595169	18.982376
-155.599863	18.979736
-155.605143	18.977976
-155.609837	18.975629
-155.613064	18.971522
-155.616291	18.967415
-155.619517	18.963308
-155.622744	18.959201
-155.625971	18.955387
-155.629785	18.951867
-155.633598	18.94864
-155.638292	18.946
-155.642106	18.942773
-155.645333	18.938959
-155.64944	18.935439
-155.652373	18.931332
-155.655893	18.927225
-155.660294	18.924585
-155.666454	18.923998
-155.669974	18.926052
-155.670268	18.932506
-155.670561	18.938666
-155.671148	18.94512
-155.673201	18.950107
-155.674668	18.955094
-155.677602	18.959494
-155.681122	18.963015
-155.686109	18.965655
-155.690216	18.968588
-155.695496	18.970935
-155.699603	18.973869
-155.704004	18.976802
-155.707524	18.979149
-155.712511	18.981789
-155.709577	18.980029
-155.713391	18.982376
-155.717498	18.985309
-155.722485	18.987656
-155.727765	18.990297
-155.732752	18.992643
-155.738619	18.99411
-155.743606	18.99675
-155.748593	18.998804
-155.752994	19.002031
-155.757101	19.004964
-155.761501	19.008191
-155.767368	19.009658
-155.773235	19.011418
-155.777635	19.014352
-155.781156	19.018165
-155.784383	19.021979
-155.787903	19.025499
-155.791423	19.029313
-155.79641	19.031659
-155.803744	19.031953
-155.809904	19.030779
-155.816652	19.030486
-155.823399	19.030193
-155.830439	19.030486
-155.83748	19.030193
-155.844227	19.029899
-155.850974	19.029606
-155.856548	19.031366
-155.859481	19.032833
-155.862122	19.037233
-155.861535	19.036353
-155.866815	19.043687
-155.867402	19.050141
-155.869455	19.055128
-155.871802	19.059528
